lemma_id,lemma,sense_num,type,ipa,pos,gender,entry,entry_str,gloss
25427,tvídyrðr,\N,main,[tviːdyrðr],a. ,\N,"<div class=""oldnorse bodytext""><i>double-doored</i>.</div>",double-doored.,double-doored
25478,tvítjándi,\N,main,[tviːtjaːndi],\N,\N,"<div class=""oldnorse bodytext"">ord. numb. <i>the twentieth</i>.</div>",ord. numb. the twentieth.,the twentieth
25508,tyrvi,\N,main,[tyrvi],n.,n.,"<div class=""oldnorse bodytext"">= tyri (lokarspænir af tyrvitré).</div>",= tyri (lokarspænir af tyrvitré).,\N
25549,tölustaðr,\N,main,[tœlustaðr],n.,m.,"<div class=""oldnorse bodytext"">= tölupallr.</div>",= tölupallr.,\N
25550,tölustóll,\N,main,[tœlustoːlː],n.,m.,"<div class=""oldnorse bodytext"">= tölupallr.</div>",= tölupallr.,\N
25560,törgubuklari,\N,main,[tœrɣubuklari],n.,m.,"<div class=""oldnorse bodytext""><i>target-shield</i>.</div>",target-shield.,target-shield
25573,þagat,\N,main,[θaɣat],adv.,\N,"<div class=""oldnorse bodytext""><i>thither</i>, = þangat.</div>","thither, = þangat.",thither
25585,þakði,\N,main,[θakði],\N,\N,"<div class=""oldnorse bodytext"">from þekja.</div>",from þekja.,\N
25592,þakklátr,\N,main,[θakːlaːtr],a. ,\N,"<div class=""oldnorse bodytext""><i>thankful, grateful</i>.</div>","thankful, grateful.","thankful, grateful"
25601,þanði,\N,main,[θanði],\N,\N,"<div class=""oldnorse bodytext"">from þenja.</div>",from þenja.,\N
25605,þangatferð,\N,main,[θanɣatfɛrð],n.,f.,"<div class=""oldnorse bodytext""><i>a journey thither</i>.</div>",a journey thither.,a journey thither
25610,þannig,\N,main,[θanːiɣ],adv.,\N,"<div class=""oldnorse bodytext"">= þann veg;</div>",= þann veg;,\N
25611,þanninn,\N,main,[θanːinː],adv.,\N,"<div class=""oldnorse bodytext"">= þann veg;</div>",= þann veg;,\N
25618,þarf,\N,main,[θarv],\N,\N,"<div class=""oldnorse bodytext"">from þurfa.</div>",from þurfa.,\N
25619,þarft,\N,main,[θarft],\N,\N,"<div class=""oldnorse bodytext"">from þurfa.</div>",from þurfa.,\N
25637,þarfsæll,\N,main,[θarfsɛːlː],\N,\N,"<div class=""oldnorse bodytext""><i>useful, profitable</i>.</div>","useful, profitable.","useful, profitable"
25640,þarkoma,\N,main,[θarkɔma],n.,f.,"<div class=""oldnorse bodytext""><i>coming there, arrival</i>.</div>","coming there, arrival.","coming there, arrival"
25644,þarlandshöfðingi,\N,main,[θarlandshœvðinɣi],n.,m.,"<div class=""oldnorse bodytext""><i>a chief, native, of that land</i>.</div>","a chief, native, of that land.","a chief, native, of that land"
25646,þarlendr,\N,main,[θarlɛndr],a. ,\N,"<div class=""oldnorse bodytext""><i>native</i>.</div>",native.,native
25652,þarvera,\N,main,[θarvɛra],n.,f.,"<div class=""oldnorse bodytext""><i>sojourn (staying) there, at that place</i>.</div>","sojourn (staying) there, at that place.","sojourn (staying) there, at that place"
25658,þau,\N,main,[θɒu],\N,\N,"<div class=""oldnorse bodytext"">from þeir, <i>they</i>.</div>","from þeir, they.",they
25664,þaut,\N,main,[θɒut],\N,\N,"<div class=""oldnorse bodytext"">from þjóta.</div>",from þjóta.,\N
25665,þotinn,\N,main,[θɔtinː],\N,\N,"<div class=""oldnorse bodytext"">from þjóta.</div>",from þjóta.,\N
25666,þyti,\N,main,[θyti],\N,\N,"<div class=""oldnorse bodytext"">from þjóta.</div>",from þjóta.,\N
25671,þágu,\N,main,[θaːɣu],\N,\N,"<div class=""oldnorse bodytext"">from þiggja.</div>",from þiggja.,\N
25673,þáleiðar,\N,main,[θaːlɛiðar],adv.,\N,"<div class=""oldnorse bodytext""><i>that way, thus</i>, = á þá leið.</div>","that way, thus, = á þá leið.","that way, thus"
25699,þeimon,\N,main,[θɛimɔn],\N,\N,"<div class=""oldnorse bodytext""><i>all the</i> = þeim mun (~ harðara).</div>",all the = þeim mun (~ harðara).,all the
25737,þessháttar,\N,main,[θɛsːhaːtːar],\N,\N,"<div class=""oldnorse bodytext"">gen. <i>of that kind</i>.</div>",gen. of that kind.,of that kind
25749,þið,\N,main,[θið],\N,\N,"<div class=""oldnorse bodytext"">dual, <i>ye two</i>, = it, ið.</div>","dual, ye two, = it, ið.",ye two
25770,þingdeila,\N,main,[θinɣdɛila],n.,f.,"<div class=""oldnorse bodytext""><i>a quarrel at a public meeting</i>.</div>",a quarrel at a public meeting.,a quarrel at a public meeting
25801,þingskapabálkr,\N,main,[θinɣskapabaːlkr],n.,m.,"<div class=""oldnorse bodytext""><i>the section of law relating to</i> þingsköp.</div>",the section of law relating to þingsköp.,the section of law relating to
25816,þinig,\N,main,[θiniɣ],adv.,\N,"<div class=""oldnorse bodytext"">poet. <i>hither</i>, = þenna veg.</div>","poet. hither, = þenna veg.",hither
25951,þorrinn,\N,main,[θɔrːinː],\N,\N,"<div class=""oldnorse bodytext"">from þverra.</div>",from þverra.,\N
25952,þurru,\N,main,[θurːu],\N,\N,"<div class=""oldnorse bodytext"">from þverra.</div>",from þverra.,\N
25953,þvarr,\N,main,[θvarː],\N,\N,"<div class=""oldnorse bodytext"">from þverra.</div>",from þverra.,\N
25963,þófahattr,\N,main,[θoːvahatːr],n.,m.,"<div class=""oldnorse bodytext""><i>felt hood</i>.</div>",felt hood.,felt hood
25967,þógu,\N,main,[θoːɣu],\N,\N,"<div class=""oldnorse bodytext"">from þvá.</div>",from þvá.,\N
25968,þveginn,\N,main,[θvɛɣinː],\N,\N,"<div class=""oldnorse bodytext"">from þvá.</div>",from þvá.,\N
25979,þramar,\N,main,[θramar],\N,\N,"<div class=""oldnorse bodytext"">from þrömr, <i>rím, border</i>.</div>","from þrömr, rím, border.","rím, border"
25984,þrastar,\N,main,[θrastar],\N,\N,"<div class=""oldnorse bodytext"">from þröstr, <i>thrush</i>.</div>","from þröstr, thrush.",thrush
25997,þrágjarn,\N,main,[θraːɣjarn],a. ,\N,"<div class=""oldnorse bodytext""><i>obstinate</i>.</div>",obstinate.,obstinate
26020,þrefaldr,\N,main,[θrɛvaldr],a. ,\N,"<div class=""oldnorse bodytext""><i>threefold</i>.</div>",threefold.,threefold
26023,þreif,\N,main,[θrɛiv],\N,\N,"<div class=""oldnorse bodytext"">from þrífa.</div>",from þrífa.,\N
26072,þrifmannligr,\N,main,[θrivmanːliɣr],adj.,\N,"<div class=""oldnorse bodytext"">a. þrifligr.</div>",a. þrifligr.,\N
26077,þrifsemd,\N,main,[θrifsɛmd],n.,f.,"<div class=""oldnorse bodytext""><i>prosperity, welfare</i>.</div>","prosperity, welfare.","prosperity, welfare"
26080,þriggja,\N,main,[θrigːja],\N,\N,"<div class=""oldnorse bodytext"">from þrír, <i>three</i>.</div>","from þrír, three.",three
26081,þrjár,\N,main,[θrjaːr],\N,\N,"<div class=""oldnorse bodytext"">from þrír, <i>three</i>.</div>","from þrír, three.",three
26095,þrígreindr,\N,main,[θriːɣrɛindr],pp. ,\N,"<div class=""oldnorse bodytext""><i>three-branched</i>.</div>",three-branched.,three-branched
26115,þrívetr,\N,main,[θriːvɛtr],adj.,\N,"<div class=""oldnorse bodytext"">a. þrevetr.</div>",a. þrevetr.,\N
26157,þrúðigr,\N,main,[θruːðiɣr],a. ,\N,"<div class=""oldnorse bodytext""><i>strong; powerful, mighty</i>.</div>","strong; powerful, mighty.","strong; powerful, mighty"
26215,þrönglendr,\N,main,[θrœnɣlɛndr],adj.,\N,"<div class=""oldnorse bodytext"">a. narrow, of a land (þar var svá þröng-lent).</div>","a. narrow, of a land (þar var svá þröng-lent).",\N
26238,þungavarnaðr,\N,main,[θunɣavarnaðr],n.,m.,"<div class=""oldnorse bodytext""><i>heavy goods</i>.</div>",heavy goods.,heavy goods
26289,þurs,\N,main,[θurs],n.,m.,"<div class=""oldnorse bodytext""><i>giant, ogre, monster</i> (líkir þursum at vexti); þursa ráðbani <i>‘slayer of giants (Thor)</i>.</div>","giant, ogre, monster (líkir þursum at vexti); þursa ráðbani ‘slayer of giants (Thor).","giant, ogre, monster"
26349,þvis,\N,main,[θvis],interj.,\N,"<div class=""oldnorse bodytext"">interj. (hvis, ~, af tjöldin!).</div>","interj. (hvis, ~, af tjöldin!).",\N
26377,þylði,\N,main,[θylði],\N,\N,"<div class=""oldnorse bodytext"">from þola.</div>",from þola.,\N
26383,þyngri,\N,main,[θynɣri],\N,\N,"<div class=""oldnorse bodytext"">from þungr, <i>heavy</i>.</div>","from þungr, heavy.",heavy
26387,þynnri,\N,main,[θynːri],\N,\N,"<div class=""oldnorse bodytext"">from þunnr, <i>thin</i>.</div>","from þunnr, thin.",thin
26389,þyrði,\N,main,[θyrði],\N,\N,"<div class=""oldnorse bodytext"">from þora.</div>",from þora.,\N
26394,þyrmliga,\N,main,[θyrmliɣa],adv.,\N,"<div class=""oldnorse bodytext"">= þyrmiliga (bundinn eigi ~).</div>",= þyrmiliga (bundinn eigi ~).,\N
26413,þýðerska,\N,main,[θyːðɛrska],n.,f.,"<div class=""oldnorse bodytext"">= þýðverska.</div>",= þýðverska.,\N
26415,þýðerskr,\N,main,[θyːðɛrskr],a. ,\N,"<div class=""oldnorse bodytext"">= þýðverskr.</div>",= þýðverskr.,\N
26429,þýzkr,\N,main,[θyːtskr],adj.,\N,"<div class=""oldnorse bodytext"">a. = þýðverskr (~ söðull).</div>",a. = þýðverskr (~ söðull).,\N
26468,umbergis,\N,main,[umbɛrɣis],adv.,\N,"<div class=""oldnorse bodytext"">prep. and  = umhverfis.</div>",prep. and  = umhverfis.,\N
26506,umles,\N,main,[umlɛs],n.,n.,"<div class=""oldnorse bodytext"">= ~tr.</div>",= ~tr.,\N
26532,umsjó,\N,main,[umsjoː],n.,f.,"<div class=""oldnorse bodytext"">= umsjá.</div>",= umsjá.,\N
26544,umsvifsmaðr,\N,main,[umsvifsmaðr],n.,m.,"<div class=""oldnorse bodytext"">an active man (hann var umsvifsmaör mikill um bú sitt).</div>",an active man (hann var umsvifsmaör mikill um bú sitt).,\N
26558,unaðligr,\N,main,[unaðliɣr],a. ,\N,"<div class=""oldnorse bodytext""><i>delightful</i>;</div>",delightful;,delightful
26559,unaðsamligr,\N,main,[unaðsamliɣr],a. ,\N,"<div class=""oldnorse bodytext""><i>delightful</i>;</div>",delightful;,delightful
26578,undankoma,\N,main,[undankɔma],n.,f.,"<div class=""oldnorse bodytext""><i>escape</i>.</div>",escape.,escape
26586,undinn,\N,main,[undinː],\N,\N,"<div class=""oldnorse bodytext"">from vinda.</div>",from vinda.,\N
26587,undu,\N,main,[undu],\N,\N,"<div class=""oldnorse bodytext"">from vinda.</div>",from vinda.,\N
26588,vatt,\N,main,[vatː],\N,\N,"<div class=""oldnorse bodytext"">from vinda.</div>",from vinda.,\N
26604,undirgröptr,\N,main,[undirɣrœptr],n.,m.,"<div class=""oldnorse bodytext"">undermining.</div>",undermining.,\N
26658,unninn,\N,main,[unːinː],\N,\N,"<div class=""oldnorse bodytext"">from vinna.</div>",from vinna.,\N
26659,unnu,\N,main,[unːu],\N,\N,"<div class=""oldnorse bodytext"">from vinna.</div>",from vinna.,\N
26668,uppdyri,\N,main,[upːdyri],n.,n.,"<div class=""oldnorse bodytext"">= ofdyri.</div>",= ofdyri.,\N
26677,uppgefning,\N,main,[upːɣɛvninɣ],n.,f.,"<div class=""oldnorse bodytext""><i>remission</i> (uppgjöf um sakir).</div>",remission (uppgjöf um sakir).,remission
26698,uppkoma,\N,main,[upːkɔma],n.,f.,"<div class=""oldnorse bodytext""><i>coming-up, outbreak</i> (uppkoma elds).</div>","coming-up, outbreak (uppkoma elds).","coming-up, outbreak"
26740,uppstigningardagr,\N,main,[upːstiɣninɣardaɣr],n.,m.,"<div class=""oldnorse bodytext""><i>Ascension-day</i>.</div>",Ascension-day.,Ascension-day
26779,úafskiptinn,\N,main,[uːafskiptinː],a. ,\N,"<div class=""oldnorse bodytext""><i>not meddlesome</i>.</div>",not meddlesome.,not meddlesome
26785,úalinn,\N,main,[uːalinː],pp. ,\N,"<div class=""oldnorse bodytext""><i>unborn</i>.</div>",unborn.,unborn
26791,úathygli,\N,main,[uːathyɣli],n.,f.,"<div class=""oldnorse bodytext""><i>inattention</i>.</div>",inattention.,inattention
26804,úár,\N,main,[uːaːr],n.,n.,"<div class=""oldnorse bodytext""><i>bad season, dearth</i>.</div>","bad season, dearth.","bad season, dearth"
26815,úbeðinn,\N,main,[uːbɛðinː],pp. ,\N,"<div class=""oldnorse bodytext""><i>unbidden</i>.</div>",unbidden.,unbidden
26828,úblauðr,\N,main,[uːblɒuðr],a. ,\N,"<div class=""oldnorse bodytext""><i>dauntless</i>.</div>",dauntless.,dauntless
26829,úfælinn,\N,main,[uːvɛːlinː],a. ,\N,"<div class=""oldnorse bodytext""><i>dauntless</i>.</div>",dauntless.,dauntless
26844,úbreytiligr,\N,main,[uːbrɐytiliɣr],a. ,\N,"<div class=""oldnorse bodytext""><i>unchangeable</i>.</div>",unchangeable.,unchangeable
26845,úbrigðanligr,\N,main,[uːbriɣðanliɣr],a. ,\N,"<div class=""oldnorse bodytext""><i>unchangeable</i>.</div>",unchangeable.,unchangeable
26852,úbryddr,\N,main,[uːbrydːr],pp. ,\N,"<div class=""oldnorse bodytext""><i>unshod</i>.</div>",unshod.,unshod
26859,úbæriligr,\N,main,[uːbɛːriliɣr],a. ,\N,"<div class=""oldnorse bodytext""><i>unbearable</i>.</div>",unbearable.,unbearable
26864,údauðahræddr,\N,main,[uːdɒuðahrɛːdːr],a. ,\N,"<div class=""oldnorse bodytext""><i>not afraid for one’s life</i>.</div>",not afraid for one’s life.,not afraid for one’s life
26928,úforsjáligr,\N,main,[uːvɔrsjaːliɣr],a. ,\N,"<div class=""oldnorse bodytext""><i>imprudent</i>.</div>",imprudent.,imprudent
26931,úfólginn,\N,main,[uːvoːlɣinː],pp. ,\N,"<div class=""oldnorse bodytext""><i>unhidden</i>.</div>",unhidden.,unhidden
26954,úfriðarmaðr,\N,main,[uːvriðarmaðr],n.,m.,"<div class=""oldnorse bodytext"">enemy.</div>",enemy.,\N
26961,úfriðsamr,\N,main,[uːvriðsamr],adj.,\N,"<div class=""oldnorse bodytext"">a. unruly.</div>",a. unruly.,\N
26964,úfríðr,\N,main,[uːvriːðr],adj.,\N,"<div class=""oldnorse bodytext"">a. ugly.</div>",a. ugly.,\N
26997,úgaumgæfr,\N,main,[uːɣɒumɣɛːvr],a. ,\N,"<div class=""oldnorse bodytext""><i>heedless</i>.</div>",heedless.,heedless
26998,úgeyminn,\N,main,[uːɣɐyminː],a. ,\N,"<div class=""oldnorse bodytext""><i>heedless</i>.</div>",heedless.,heedless
27003,úgegnliga,\N,main,[uːɣɛɣnliɣa],adv.,\N,"<div class=""oldnorse bodytext""><i>improperly</i>.</div>",improperly.,improperly
27004,úráðamannliga,\N,main,[uːraːðamanːliɣa],adv.,\N,"<div class=""oldnorse bodytext""><i>improperly</i>.</div>",improperly.,improperly
27006,úgeigvænligr,\N,main,[uːɣɛiɣvɛːnliɣr],a. ,\N,"<div class=""oldnorse bodytext""><i>not dangerous</i>.</div>",not dangerous.,not dangerous
27007,úháskasamr,\N,main,[uːhaːskasamr],a. ,\N,"<div class=""oldnorse bodytext""><i>not dangerous</i>.</div>",not dangerous.,not dangerous
27019,úgiptumaðr,\N,main,[uːɣiptumaðr],n.,m.,"<div class=""oldnorse bodytext""><i>unlucky man</i>.</div>",unlucky man.,unlucky man
27048,úgæfufullr,\N,main,[uːɣɛːvuvulːr],a. ,\N,"<div class=""oldnorse bodytext""><i>unlucky</i>.</div>",unlucky.,unlucky
27059,úhagfeldr,\N,main,[uːhaɣvɛldr],a. ,\N,"<div class=""oldnorse bodytext""><i>inconvenient</i>.</div>",inconvenient.,inconvenient
27097,úhlutdeilinn,\N,main,[uːhlutdɛilinː],a. ,\N,"<div class=""oldnorse bodytext""><i>unmeddlesome</i>.</div>",unmeddlesome.,unmeddlesome
27099,úhlutvandr,\N,main,[uːhlutvandr],a. ,\N,"<div class=""oldnorse bodytext""><i>dishonest</i>.</div>",dishonest.,dishonest
27100,úráðvandr,\N,main,[uːraːðvandr],a. ,\N,"<div class=""oldnorse bodytext""><i>dishonest</i>.</div>",dishonest.,dishonest
27137,úhættr,\N,main,[uːhɛːtːr],a. ,\N,"<div class=""oldnorse bodytext""><i>not hurtful</i>.</div>",not hurtful.,not hurtful
27148,úhœverska,\N,main,[uːhœːvɛrska],n.,f.,"<div class=""oldnorse bodytext""><i>discourtesy</i>.</div>",discourtesy.,discourtesy
27157,újafngjarn,\N,main,[uːjavnɣjarn],a. ,\N,"<div class=""oldnorse bodytext""><i>unfair</i>.</div>",unfair.,unfair
27187,úkulsamr,\N,main,[uːkulsamr],a. ,\N,"<div class=""oldnorse bodytext""><i>insensitive to cold</i>.</div>",insensitive to cold.,insensitive to cold
27197,úkvæða,\N,main,[uːkvɛːða],a. ,\N,"<div class=""oldnorse bodytext""><i>speechless from wonder</i> (verða ~ við e-t).</div>",speechless from wonder (verða ~ við e-t).,speechless from wonder
27211,úkœnn,\N,main,[uːkœːnː],a. ,\N,"<div class=""oldnorse bodytext""><i>unwise</i>.</div>",unwise.,unwise
27212,úsnotr,\N,main,[uːsnɔtr],a. ,\N,"<div class=""oldnorse bodytext""><i>unwise</i>.</div>",unwise.,unwise
27243,úlfiðí,\N,main,[uːlviðiː],n.,n.,"<div class=""oldnorse bodytext"">, see úlfhiði.</div>",", see úlfhiði.",\N
27301,úmáttis,\N,main,[uːmaːtːis],adv.,\N,"<div class=""oldnorse bodytext""><i>exceedingly</i>.</div>",exceedingly.,exceedingly
27312,úmeinn,\N,main,[uːmɛinː],a. ,\N,"<div class=""oldnorse bodytext""><i>harmless</i>.</div>",harmless.,harmless
27385,úrendr,\N,main,[uːrɛndr],n.,n.,"<div class=""oldnorse bodytext"">pp. <i>undressed</i> (?), of flax and line</div>","pp. undressed (?), of flax and line",undressed
27392,úritinn,\N,main,[uːritinː],pp. ,\N,"<div class=""oldnorse bodytext""><i>unwritten</i>.</div>",unwritten.,unwritten
27411,úrœkinn,\N,main,[uːrœːkinː],a. ,\N,"<div class=""oldnorse bodytext""><i>negligent</i>.</div>",negligent.,negligent
27417,úsakgæfr,\N,main,[uːsakɣɛːvr],a. ,\N,"<div class=""oldnorse bodytext""><i>inoffensive</i>.</div>",inoffensive.,inoffensive
27432,úsáttan,\N,main,[uːsaːtːan],n.,n.,"<div class=""oldnorse bodytext"">= úsátt.</div>",= úsátt.,\N
27456,úsigranligr,\N,main,[uːsiɣranliɣr],a. ,\N,"<div class=""oldnorse bodytext""><i>invincible</i>.</div>",invincible.,invincible
27458,úsigrsamr,\N,main,[uːsiɣrsamr],a. ,\N,"<div class=""oldnorse bodytext""><i>not victorious</i>.</div>",not victorious.,not victorious
27487,úskilgetinn,\N,main,[uːskilɣɛtinː],pp. ,\N,"<div class=""oldnorse bodytext""><i>not born in wedlock</i>.</div>",not born in wedlock.,not born in wedlock
27491,úskilsamliga,\N,main,[uːskilsamliɣa],adv.,\N,"<div class=""oldnorse bodytext""><i>unjustly</i>.</div>",unjustly.,unjustly
27507,úskynsemd,\N,main,[uːskynsɛmd],n.,f.,"<div class=""oldnorse bodytext""><i>unreason</i>.</div>",unreason.,unreason
27536,úspeki,\N,main,[uːspɛki],n.,f.,"<div class=""oldnorse bodytext""><i>turbulence, uproar</i>.</div>","turbulence, uproar.","turbulence, uproar"
27565,úsvífinn,\N,main,[uːsviːvinː],a. ,\N,"<div class=""oldnorse bodytext""><i>coarse, impudent, overbearing</i>.</div>","coarse, impudent, overbearing.","coarse, impudent, overbearing"
27575,úsætiligr,\N,main,[uːsɛːtiliɣr],a. ,\N,"<div class=""oldnorse bodytext""><i>intolerable</i>.</div>",intolerable.,intolerable
27611,útanlandsmaðr,\N,main,[uːtanlandsmaðr],n.,m.,"<div class=""oldnorse bodytext""><i>foreigner</i>.</div>",foreigner.,foreigner
27642,úteygðr,\N,main,[uːtɐyɣðr],a. ,\N,"<div class=""oldnorse bodytext""><i>gogyle-eyed</i>.</div>",gogyle-eyed.,gogyle-eyed
27715,útkoma,\N,main,[uːtkɔma],n.,f.,"<div class=""oldnorse bodytext""></div>",,\N
27739,útlimasmár,\N,main,[uːtlimasmaːr],a. ,\N,"<div class=""oldnorse bodytext""><i>having small, large, hands and feet</i>.</div>","having small, large, hands and feet.","having small, large, hands and feet"
27758,útrúaðr,\N,main,[uːtruːaðr],pp. ,\N,"<div class=""oldnorse bodytext""><i>unbelieving</i>.</div>",unbelieving.,unbelieving
27774,útsjár,\N,main,[uːtsjaːr],n.,m.,"<div class=""oldnorse bodytext""><i>the ocean</i>.</div>",the ocean.,the ocean
27775,útsjór,\N,main,[uːtsjoːr],n.,m.,"<div class=""oldnorse bodytext""><i>the ocean</i>.</div>",the ocean.,the ocean
27822,úveðran,\N,main,[uːvɛðran],n.,f.,"<div class=""oldnorse bodytext"">= úveðr.</div>",= úveðr.,\N
27837,úviðbúinn,\N,main,[uːviðbuːinː],pp. ,\N,"<div class=""oldnorse bodytext""><i>unprepared</i>.</div>",unprepared.,unprepared
27838,vanbúinn,\N,main,[vanbuːinː],pp. ,\N,"<div class=""oldnorse bodytext""><i>unprepared</i>.</div>",unprepared.,unprepared
27860,úvinsæll,\N,main,[uːvinsɛːlː],a. ,\N,"<div class=""oldnorse bodytext""><i>unpopular, disliked</i>.</div>","unpopular, disliked.","unpopular, disliked"
27875,úvitr,\N,main,[uːvitr],a. ,\N,"<div class=""oldnorse bodytext""><i>unwise, foolish</i>.</div>","unwise, foolish.","unwise, foolish"
